date,market,commodity,price_kes,rainfall_mm,region_type,dap_price_kes,year,month,week,dayofyear,quarter,is_long_rains,is_short_rains,is_rainy_season,is_harvest,is_end_month,is_december,week_sin,week_cos,month_sin,month_cos,price_lag_1,price_lag_2,price_lag_4,price_lag_8,price_roll_mean_4,price_roll_std_4,price_roll_mean_8,price_roll_std_8,price_roll_mean_12,price_roll_std_12,price_change_1w,price_change_4w,category,is_perishable,market_type,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_cum_3m,rainfall_anomaly_pct,is_drought,is_flood,rain_x_perishable,drought_x_perishable,dap_price_lag_1m,dap_price_lag_2m,dap_price_lag_3m,dap_price_change_1m,dap_price_change_3m,commodity_enc,market_enc,category_enc,market_type_enc,region_type_enc,price_kes_next_week
1987-05-24,Embu,Tomatoes,3608.02,790.5,Highlands,2000.0,1987,5,21,144,2,1,0,1,0,0,0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,3608.02,3608.02,3608.02,2641.46,3608.02,0.0,3245.56,500.24232527845584,3273.7533333333336,467.4055031638809,0.0,0.0,Perishable,1,Rural,790.5,790.5,790.5,2371.5,0.0,0,0,790.5,0,2000.0,2013.14,2088.75,0.0,-0.04248952722920407,8,1,2,1,2,3608.02
1987-05-24,Embu,Tomatoes,3608.02,790.5,Highlands,2034.43,1987,5,21,144,2,1,0,1,0,0,0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,3608.02,2641.46,2641.46,3559.7,3124.7400000000002,558.0436761879248,3112.6600000000003,504.0649536376351,3287.9725,485.32046322039264,0.0,0.36591884790986806,Perishable,1,Rural,790.5,721.7,721.7,2302.7,2.9877969340339683,0,0,790.5,0,2000.0,2000.0,2013.14,0.01721499999999998,0.010575518841213105,8,1,2,1,2,10891.68
1987-05-31,Kitui,Green Grams,10891.68,491.2,Semi_Arid,2088.75,1987,5,22,151,2,1,0,1,0,1,0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,10891.68,10891.68,10795.72,8520.98,10867.689999999999,47.98000000000168,10547.362500000001,820.1581249935232,9976.7825,1116.4102845209359,0.0,0.008888707747144231,Legume,0,Rural,491.2,491.2,70.0,1473.6,0.0,0,0,0.0,0,2034.43,2000.0,2000.0,0.026700353415944456,0.04437500000000005,3,5,1,1,4,10891.68
1987-05-31,Kitui,Green Grams,10891.68,491.2,Semi_Arid,2000.0,1987,5,22,151,2,1,0,1,0,1,0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,10891.68,10795.72,10795.72,8520.98,10843.7,55.40253183143765,10251.025,1068.6279343291592,9884.105,1079.0941046123448,0.0,0.008888707747144231,Legume,0,Rural,491.2,70.0,70.0,1052.3999999999996,40.0228050171038,0,0,0.0,0,2088.75,2034.43,2000.0,-0.04248952722920407,0.0,3,5,1,1,4,10891.68
1987-05-31,Kitui,Green Grams,10891.68,491.2,Semi_Arid,2013.14,1987,5,22,151,2,1,0,1,0,1,0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,10891.68,10891.68,10891.68,10795.72,10891.68,0.0,10855.695,49.66401830621803,10267.018333333333,1053.7837617913717,0.0,0.0,Legume,0,Rural,491.2,491.2,491.2,1473.6,0.0,0,0,0.0,0,2000.0,2088.75,2034.43,0.006569999999999965,-0.010464847647744024,3,5,1,1,4,10891.68
1987-05-31,Kitui,Green Grams,10891.68,491.2,Semi_Arid,2000.0,1987,5,22,151,2,1,0,1,0,1,0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,10795.72,10795.72,10795.72,8520.98,10819.71,47.98000000000062,9954.6875,1187.6657295450386,9791.4275,1031.3953431252648,0.008888707747144231,0.008888707747144231,Legume,0,Rural,70.0,70.0,70.0,631.1999999999997,133.4600760456275,0,1,0.0,0,2013.14,2000.0,2088.75,-0.006527116842345859,-0.04248952722920407,3,5,1,1,4,10891.68
1987-05-31,Kitui,Green Grams,10891.68,491.2,Semi_Arid,2034.43,1987,5,22,151,2,1,0,1,0,1,0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,10891.68,10891.68,10795.72,8520.98,10891.68,0.0,10843.699999999999,51.29277754817004,10069.460000000001,1144.3600238323077,0.0,0.008888707747144231,Legume,0,Rural,491.2,491.2,491.2,1473.6,0.0,0,0,0.0,0,2000.0,2013.14,2000.0,0.01721499999999998,0.01721499999999998,3,5,1,1,4,3074.35
1987-06-07,Marsabit,Irish Potatoes,3074.35,37.6,Arid_North,2042.67,1987,6,23,158,2,0,0,0,1,0,0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,3751.19,3751.19,3751.19,4212.08,3581.98,338.4200000000001,3839.41875,384.1682412856373,3689.0291666666667,474.9002891604665,-0.1804334091315023,-0.1804334091315023,Perishable,1,Arid,133.6,133.6,133.6,304.80000000000007,-62.99212598425198,1,0,37.6,1,2034.43,2000.0,2013.14,0.004050274524068254,0.014668627119822641,4,9,2,0,0,3074.35
1987-06-07,Marsabit,Irish Potatoes,3074.35,37.6,Arid_North,2006.29,1987,6,23,158,2,0,0,0,1,0,0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,3074.35,3751.19,3751.19,4212.08,3412.7699999999995,390.77375619830644,3697.2025,433.87732863926163,3685.7549999999997,479.342568136057,0.0,-0.1804334091315023,Perishable,1,Arid,37.6,133.6,133.6,208.80000000000007,-45.97701149425289,0,0,37.6,0,2042.67,2034.43,2000.0,-0.01781002315596747,0.0031449999999999534,4,9,2,0,0,3074.35
1987-06-07,Marsabit,Irish Potatoes,3074.35,37.6,Arid_North,2000.0,1987,6,23,158,2,0,0,0,1,0,0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,3074.35,3074.35,3751.19,4212.08,3243.56,338.4200000000001,3554.98625,427.41573217711385,3682.4808333333335,483.71987880775134,0.0,-0.1804334091315023,Perishable,1,Arid,37.6,37.6,133.6,112.80000000000001,0.0,0,0,37.6,0,2006.29,2042.67,2034.43,-0.0031351399847479033,-0.01692365920675576,4,9,2,0,0,3074.35
1987-06-07,Marsabit,Irish Potatoes,3074.35,37.6,Arid_North,2000.0,1987,6,23,158,2,0,0,0,1,0,0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,3074.35,3074.35,3751.19,4212.08,3074.35,0.0,3412.7699999999995,361.78619795200757,3679.206666666667,488.0339693343489,0.0,-0.1804334091315023,Perishable,1,Arid,37.6,37.6,37.6,112.80000000000001,0.0,0,0,37.6,0,2000.0,2006.29,2042.67,0.0,-0.020889326224989846,4,9,2,0,0,957.05
1987-06-14,Machakos,Cabbages,957.05,301.7,Highlands,2000.0,1987,6,24,165,2,0,0,0,1,0,0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,957.05,957.05,1277.31,1277.31,957.05,0.0,1117.1799999999998,171.18617066974687,1103.6966666666665,154.66657894459382,0.0,-0.2507300498704308,Perishable,1,Rural,301.7,301.7,301.7,905.0999999999999,0.0,0,0,301.7,0,2000.0,2000.0,2006.29,0.0,-0.0031351399847479033,2,7,2,1,2,957.05
1987-06-14,Machakos,Cabbages,957.05,301.7,Highlands,2000.0,1987,6,24,165,2,0,0,0,1,0,0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,957.05,957.05,1277.31,1009.87,1037.115,160.12999999999985,1157.2124999999999,165.75029702623758,1108.0983333333334,150.8174572625846,0.0,-0.2507300498704308,Perishable,1,Rural,301.7,301.7,790.5,905.0999999999999,0.0,0,0,301.7,0,2000.0,2000.0,2000.0,0.0,0.0,2,7,2,1,2,957.05
1987-06-14,Machakos,Cabbages,957.05,301.7,Highlands,2006.29,1987,6,24,165,2,0,0,0,1,0,0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,957.05,1277.31,1277.31,1009.87,1117.1799999999998,184.9021972106695,1163.815,157.4838624839301,1112.5,146.7235093017414,0.0,-0.2507300498704308,Perishable,1,Rural,301.7,790.5,790.5,1393.8999999999999,-35.06707798263864,0,0,301.7,0,2000.0,2000.0,2000.0,0.0031449999999999534,0.0031449999999999534,2,7,2,1,2,957.05
1987-06-14,Machakos,Cabbages,957.05,301.7,Highlands,2042.67,1987,6,24,165,2,0,0,0,1,0,0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,1277.31,1277.31,1277.31,1009.87,1197.245,160.12999999999997,1170.4175,148.42348791308592,1108.6691666666666,151.66796284577669,-0.2507300498704308,-0.2507300498704308,Perishable,1,Rural,790.5,790.5,790.5,1882.6999999999998,-51.925426249535235,1,0,301.7,1,2006.29,2000.0,2000.0,0.018132971803677567,0.021335000000000104,2,7,2,1,2,1378.47
1987-06-21,Garissa,Cabbages,1378.47,37.6,Arid_North,2042.67,1987,6,25,172,2,0,0,0,1,0,0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,1378.47,1378.47,1893.47,1893.47,1378.47,0.0,1635.97,275.279079169798,1715.1583333333335,248.9028440552429,0.0,-0.2719874093595357,Perishable,1,Arid,37.6,37.6,37.6,112.80000000000001,0.0,0,0,37.6,0,2042.67,2006.29,2000.0,0.0,0.021335000000000104,2,2,2,0,0,1378.47
1987-06-21,Garissa,Cabbages,1378.47,37.6,Arid_North,2000.0,1987,6,25,172,2,0,0,0,1,0,0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,1893.47,1893.47,1893.47,1866.89,1764.7199999999998,257.5,1822.45,179.7964204315571,1777.6683333333337,191.233583625004,-0.2719874093595357,-0.2719874093595357,Perishable,1,Arid,133.6,133.6,133.6,304.80000000000007,-62.99212598425198,1,0,37.6,1,2042.67,2042.67,2006.29,-0.020889326224989846,-0.0031351399847479033,2,2,2,0,0,1378.47
1987-06-21,Garissa,Cabbages,1378.47,37.6,Arid_North,2000.0,1987,6,25,172,2,0,0,0,1,0,0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,1378.47,1893.47,1893.47,1866.89,1635.97,297.33538863265727,1761.3975,236.52584707747118,1766.7641666666666,210.66880290499827,0.0,-0.2719874093595357,Perishable,1,Arid,37.6,133.6,133.6,208.80000000000007,-45.97701149425289,0,0,37.6,0,2000.0,2042.67,2042.67,0.0,-0.020889326224989846,2,2,2,0,0,1378.47
1987-06-21,Garissa,Cabbages,1378.47,37.6,Arid_North,2006.29,1987,6,25,172,2,0,0,0,1,0,0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,1378.47,1378.47,1893.47,1866.89,1507.22,257.5,1700.345,266.53782229598573,1755.86,227.88809861620646,0.0,-0.2719874093595357,Perishable,1,Arid,37.6,37.6,133.6,112.80000000000001,0.0,0,0,37.6,0,2000.0,2000.0,2042.67,0.0031449999999999534,-0.01781002315596747,2,2,2,0,0,9525.69
1987-06-28,Kitui,Beans (Rosecoco),9525.69,117.3,Semi_Arid,2006.29,1987,6,26,179,2,0,0,0,1,0,0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,9525.69,7779.19,7779.19,11258.66,8652.44,1008.3422451396816,9085.6825,1542.6584772190217,9873.04,1697.0551473548617,0.0,0.22450923553737612,Legume,0,Rural,117.3,491.2,491.2,725.7999999999996,-51.515569027280215,1,0,0.0,0,2006.29,2000.0,2000.0,0.0,0.0031449999999999534,1,5,1,1,4,9525.69
1987-06-28,Kitui,Beans (Rosecoco),9525.69,117.3,Semi_Arid,2042.67,1987,6,26,179,2,0,0,0,1,0,0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,7779.19,7779.19,7779.19,11258.66,8215.814999999999,873.2500000000002,9302.30375,1724.255231736196,10048.97,1765.8095032539077,0.22450923553737612,0.22450923553737612,Legume,0,Rural,491.2,491.2,491.2,1099.6999999999996,-68.00036373556424,1,0,0.0,0,2006.29,2006.29,2000.0,0.018132971803677567,0.021335000000000104,1,5,1,1,4,9525.69
1987-06-28,Kitui,Beans (Rosecoco),9525.69,117.3,Semi_Arid,2000.0,1987,6,26,179,2,0,0,0,1,0,0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,9525.69,9525.69,7779.19,11258.66,9525.69,0.0,8652.44,933.5435180000935,9521.179999999998,1483.6547320231014,0.0,0.22450923553737612,Legume,0,Rural,117.3,117.3,117.3,351.9,0.0,0,0,0.0,0,2042.67,2006.29,2006.29,-0.020889326224989846,-0.0031351399847479033,1,5,1,1,4,9525.69
1987-06-28,Kitui,Beans (Rosecoco),9525.69,117.3,Semi_Arid,2000.0,1987,6,26,179,2,0,0,0,1,0,0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,9525.69,9525.69,7779.19,11258.66,9089.065,873.2499999999998,8869.061249999999,1295.8694543095357,9697.11,1604.4871123990183,0.0,0.22450923553737612,Legume,0,Rural,117.3,117.3,491.2,351.9,0.0,0,0,0.0,0,2000.0,2042.67,2006.29,0.0,-0.0031351399847479033,1,5,1,1,4,6145.02
1987-07-05,Nakuru,Beans (Mixed),6145.02,149.4,Highlands,2000.0,1987,7,27,186,3,0,0,0,1,0,0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,6145.02,6941.36,6941.36,6900.34,6543.19,459.7671133664659,6732.0199999999995,362.74630788708544,6520.793333333334,644.184551497377,0.0,-0.11472391577443031,Legume,0,Urban,149.4,117.9,117.9,416.69999999999925,7.559395248380326,0,0,0.0,0,2000.0,2000.0,2042.67,0.0,-0.020889326224989846,0,13,1,2,2,6145.02
1987-07-05,Nakuru,Beans (Mixed),6145.02,149.4,Highlands,2000.0,1987,7,27,186,3,0,0,0,1,0,0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,6145.02,6145.02,6941.36,6900.34,6145.02,0.0,6543.19,425.6616347690762,6662.240000000001,382.39252217868807,0.0,-0.11472391577443031,Legume,0,Urban,149.4,149.4,149.4,448.20000000000005,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,13,1,2,2,6145.02
1987-07-05,Nakuru,Beans (Mixed),6145.02,149.4,Highlands,2000.0,1987,7,27,186,3,0,0,0,1,0,0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,6145.02,6145.02,6941.36,6900.34,6344.1050000000005,398.169999999999,6637.6050000000005,408.13478638452295,6591.516666666666,534.8414594545868,0.0,-0.11472391577443031,Legume,0,Urban,149.4,149.4,117.9,448.20000000000005,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,0,13,1,2,2,6145.02
1987-07-05,Nakuru,Beans (Mixed),6145.02,149.4,Highlands,2014.77,1987,7,27,186,3,0,0,0,1,0,0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,6941.36,6941.36,6941.36,6900.34,6742.275,398.16999999999956,6826.435,276.0805451313049,6450.07,730.0541691732685,-0.11472391577443031,-0.11472391577443031,Legume,0,Urban,117.9,117.9,117.9,385.19999999999925,16.35514018691612,0,0,0.0,0,2000.0,2000.0,2000.0,0.007384999999999975,0.007384999999999975,0,13,1,2,2,969.2
1987-07-12,Meru,Cabbages,969.2,149.4,Highlands,2014.77,1987,7,28,193,3,0,0,0,1,0,0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,969.2,969.2,1208.78,1250.63,969.2,0.0,1088.99,128.06089667475717,1142.8700000000001,129.49919564509798,0.0,-0.19819983785304185,Perishable,1,Rural,149.4,149.4,149.4,448.20000000000005,0.0,0,0,149.4,0,2014.77,2000.0,2000.0,0.0,0.007384999999999975,2,10,2,1,2,969.2
1987-07-12,Meru,Cabbages,969.2,149.4,Highlands,2000.0,1987,7,28,193,3,0,0,0,1,0,0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,969.2,1208.78,1208.78,1250.63,1088.99,138.3215774924505,1159.3475,118.77434869172183,1103.085,201.19377694605325,0.0,-0.19819983785304185,Perishable,1,Rural,149.4,790.5,790.5,1089.2999999999997,-58.854310107408416,1,0,149.4,1,2014.77,2014.77,2000.0,-0.007330861587178661,0.0,2,10,2,1,2,969.2
1987-07-12,Meru,Cabbages,969.2,149.4,Highlands,2000.0,1987,7,28,193,3,0,0,0,1,0,0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,1208.78,1208.78,1208.78,1250.63,1148.885,119.78999999999996,1194.52625,93.37136972288873,1083.1924999999999,225.91663724500447,-0.19819983785304185,-0.19819983785304185,Perishable,1,Rural,790.5,790.5,790.5,1730.3999999999999,-74.09847434119278,1,0,149.4,1,2000.0,2014.77,2014.77,0.0,-0.007330861587178661,2,10,2,1,2,969.2
1987-07-12,Meru,Cabbages,969.2,149.4,Highlands,2000.0,1987,7,28,193,3,0,0,0,1,0,0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,969.2,969.2,1208.78,1250.63,1029.095,119.78999999999995,1124.16875,129.10385779756623,1122.9775000000002,170.45871673623412,0.0,-0.19819983785304185,Perishable,1,Rural,149.4,149.4,790.5,448.20000000000005,0.0,0,0,149.4,0,2000.0,2000.0,2014.77,0.0,-0.007330861587178661,2,10,2,1,2,3181.97
1987-07-19,Kitui,Irish Potatoes,3181.97,52.0,Semi_Arid,2000.0,1987,7,29,200,3,0,0,0,1,0,0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,3181.97,3181.97,2570.62,2570.62,3181.97,0.0,2876.2949999999996,326.7803204863218,2971.1108333333336,360.2505120419853,0.0,0.2378220040301562,Perishable,1,Rural,52.0,52.0,52.0,156.0,0.0,0,0,52.0,0,2000.0,2000.0,2000.0,0.0,0.0,4,5,2,1,4,3181.97
1987-07-19,Kitui,Irish Potatoes,3181.97,52.0,Semi_Arid,2000.0,1987,7,29,200,3,0,0,0,1,0,0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,3181.97,2570.62,2570.62,3357.45,2876.2949999999996,352.9630870690776,2821.8112499999997,350.8810830889051,3009.7683333333334,395.3429344674458,0.0,0.2378220040301562,Perishable,1,Rural,52.0,117.3,117.3,221.29999999999964,-29.507455942159854,0,0,52.0,0,2000.0,2000.0,2000.0,0.0,0.0,4,5,2,1,4,3181.97
1987-07-19,Kitui,Irish Potatoes,3181.97,52.0,Semi_Arid,2014.77,1987,7,29,200,3,0,0,0,1,0,0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,2570.62,2570.62,2570.62,3357.45,2723.4575,305.6749999999999,2843.74625,380.82019243948076,3033.8025,415.03936216668086,0.2378220040301562,0.2378220040301562,Perishable,1,Rural,117.3,117.3,117.3,286.5999999999997,-45.5687369155617,0,0,52.0,0,2000.0,2000.0,2000.0,0.007384999999999975,0.007384999999999975,4,5,2,1,4,3181.97
1987-07-19,Kitui,Irish Potatoes,3181.97,52.0,Semi_Arid,2000.0,1987,7,29,200,3,0,0,0,1,0,0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,3181.97,3181.97,2570.62,3357.45,3029.1324999999997,305.6749999999996,2799.87625,316.40368477796153,2985.7341666666666,372.9263888724178,0.0,0.2378220040301562,Perishable,1,Rural,52.0,52.0,117.3,156.0,0.0,0,0,52.0,0,2014.77,2000.0,2000.0,-0.007330861587178661,0.0,4,5,2,1,4,6117.39
1987-07-26,Thika,Beans (Mixed),6117.39,149.4,Highlands,2000.0,1987,7,30,207,3,0,0,0,1,0,0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,6117.39,7105.82,7105.82,5314.43,6611.605,570.6703265751013,6634.78875,695.7115939902899,6237.926666666667,818.5453556415924,0.0,-0.1391014689367307,Legume,0,Urban,149.4,199.1,199.1,497.8999999999995,-9.981924081140695,0,0,0.0,0,2000.0,2014.77,2000.0,0.0,0.0,0,14,1,2,2,6117.39
1987-07-26,Thika,Beans (Mixed),6117.39,149.4,Highlands,2014.77,1987,7,30,207,3,0,0,0,1,0,0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,7105.82,7105.82,7105.82,5314.43,6858.7125,494.21499999999963,6534.41875,826.6243767004269,6214.270833333333,826.409648270024,-0.1391014689367307,-0.1391014689367307,Legume,0,Urban,199.1,199.1,199.1,547.5999999999996,-18.15193571950322,0,0,0.0,0,2000.0,2000.0,2014.77,0.007384999999999975,0.0,0,14,1,2,2,6117.39
1987-07-26,Thika,Beans (Mixed),6117.39,149.4,Highlands,2000.0,1987,7,30,207,3,0,0,0,1,0,0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,6117.39,6117.39,7105.82,5314.43,6364.4974999999995,494.2149999999992,6735.15875,511.5611256155802,6261.5825,809.8513133019018,0.0,-0.1391014689367307,Legume,0,Urban,149.4,149.4,199.1,448.20000000000005,0.0,0,0,0.0,0,2014.77,2000.0,2000.0,-0.007330861587178661,0.0,0,14,1,2,2,6117.39
1987-07-26,Thika,Beans (Mixed),6117.39,149.4,Highlands,2000.0,1987,7,30,207,3,0,0,0,1,0,0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,6117.39,6117.39,7105.82,7105.82,6117.39,0.0,6611.605,528.3380586870051,6328.495833333334,755.8508471728842,0.0,-0.1391014689367307,Legume,0,Urban,149.4,149.4,149.4,448.20000000000005,0.0,0,0,0.0,0,2000.0,2014.77,2000.0,0.0,0.0,0,14,1,2,2,900.11
1987-08-02,Machakos,Cabbages,900.11,215.3,Highlands,2078.88,1987,8,31,214,3,0,0,0,1,0,0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,900.11,957.05,957.05,1277.31,928.5799999999999,32.87432432765723,1022.88,158.99171191336714,1085.4033333333334,171.73226505408388,0.0,-0.05949532417324066,Perishable,1,Rural,215.3,301.7,301.7,732.2999999999998,-11.798443260958596,0,0,215.3,0,2000.0,2000.0,2014.77,0.03944000000000014,0.03182000923182304,2,7,2,1,2,900.11
1987-08-02,Machakos,Cabbages,900.11,215.3,Highlands,2000.0,1987,8,31,214,3,0,0,0,1,0,0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,900.11,900.11,957.05,1277.31,914.3449999999999,28.469999999999896,975.73,125.07221868070684,1076.2566666666664,178.89460489519,0.0,-0.05949532417324066,Perishable,1,Rural,215.3,215.3,301.7,645.9000000000001,0.0,0,0,215.3,0,2078.88,2000.0,2000.0,-0.03794350804279234,0.0,2,7,2,1,2,900.11
1987-08-02,Machakos,Cabbages,900.11,215.3,Highlands,2000.0,1987,8,31,214,3,0,0,0,1,0,0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,900.11,900.11,957.05,1277.31,900.11,0.0,928.58,30.435710228991184,1044.8233333333333,173.41087002383784,0.0,-0.05949532417324066,Perishable,1,Rural,215.3,215.3,215.3,645.9000000000001,0.0,0,0,215.3,0,2000.0,2078.88,2000.0,0.0,0.0,2,7,2,1,2,900.11
1987-08-02,Machakos,Cabbages,900.11,215.3,Highlands,2000.0,1987,8,31,214,3,0,0,0,1,0,0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,900.11,900.11,900.11,957.05,900.11,0.0,921.4625,29.46924971171967,1013.39,161.19436985430812,0.0,0.0,Perishable,1,Rural,215.3,215.3,215.3,645.9000000000001,0.0,0,0,215.3,0,2000.0,2000.0,2078.88,0.0,-0.03794350804279234,2,7,2,1,2,900.11
1987-08-02,Machakos,Cabbages,900.11,215.3,Highlands,2000.0,1987,8,31,214,3,0,0,0,1,0,0,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,957.05,957.05,957.05,1277.31,942.8149999999999,28.46999999999996,1070.03,172.72013829148256,1094.55,163.7013373633383,-0.05949532417324066,-0.05949532417324066,Perishable,1,Rural,301.7,301.7,301.7,818.6999999999998,-21.106632466104774,0,0,215.3,0,2000.0,2000.0,2000.0,0.0,0.0,2,7,2,1,2,8663.44
1987-08-09,Mandera,Beans (Rosecoco),8663.44,14.2,Arid_North,2000.0,1987,8,32,221,3,0,0,0,1,0,0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,8663.44,8663.44,8663.44,7294.9,8663.44,0.0,8150.2375,708.2867404367382,8317.970000000001,777.3927562635143,0.0,0.0,Legume,0,Arid,14.2,14.2,14.2,42.599999999999994,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,1,8,1,0,0,8663.44
1987-08-09,Mandera,Beans (Rosecoco),8663.44,14.2,Arid_North,2078.88,1987,8,32,221,3,0,0,0,1,0,0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,8663.44,8663.44,7294.9,9106.28,8663.44,0.0,7979.17,731.5154000136064,8354.873333333335,805.2935848308808,0.0,0.18760229749551072,Legume,0,Arid,14.2,14.2,14.2,42.599999999999994,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.03944000000000014,0.03944000000000014,1,8,1,0,0,8663.44
1987-08-09,Mandera,Beans (Rosecoco),8663.44,14.2,Arid_North,2000.0,1987,8,32,221,3,0,0,0,1,0,0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,8663.44,8663.44,7294.9,9106.28,8321.305,684.2700000000004,8034.525000000001,803.86935454174,8391.776666666667,830.4725738051183,0.0,0.18760229749551072,Legume,0,Arid,14.2,14.2,27.6,42.599999999999994,0.0,0,0,0.0,0,2078.88,2000.0,2000.0,-0.03794350804279234,0.0,1,8,1,0,0,8663.44
1987-08-09,Mandera,Beans (Rosecoco),8663.44,14.2,Arid_North,2000.0,1987,8,32,221,3,0,0,0,1,0,0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,8663.44,7294.9,7294.9,9106.28,7979.17,790.1269373967709,8089.88,866.1947050007608,8577.066666666668,1100.6808773856724,0.0,0.18760229749551072,Legume,0,Arid,14.2,27.6,27.6,56.000000000000085,-23.92857142857155,0,0,0.0,0,2000.0,2078.88,2000.0,0.0,0.0,1,8,1,0,0,8663.44
1987-08-09,Mandera,Beans (Rosecoco),8663.44,14.2,Arid_North,2000.0,1987,8,32,221,3,0,0,0,1,0,0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,7294.9,7294.9,7294.9,9106.28,7637.035,684.2700000000004,8145.235,920.530696857563,8762.356666666667,1287.7907718212396,0.18760229749551072,0.18760229749551072,Legume,0,Arid,27.6,27.6,27.6,69.40000000000009,-38.61671469740643,0,0,0.0,0,2000.0,2000.0,2078.88,0.0,-0.03794350804279234,1,8,1,0,0,6092.56
1987-08-16,Kisumu,Green Grams,6092.56,457.6,Lake,2000.0,1987,8,33,228,3,0,0,0,1,0,0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,6092.56,6092.56,6092.56,9927.42,6092.56,0.0,7530.632500000001,1984.7286081747282,8303.321666666667,1951.9561551234267,0.0,0.0,Legume,0,Urban,457.6,457.6,457.6,1372.8000000000002,0.0,0,0,0.0,0,2000.0,2000.0,2000.0,0.0,0.0,3,4,1,2,3,6092.56
